id,name,address,longitude,latitude,district,brand_type,subway_count,bus_count,restaurant_count,competitor_count
B0JB4YY9VL,Peet's Coffee皮爷咖啡(近铁广场店),真北路818号近铁城市广场北区地下二楼N-B2-04-A铺位,121.381907,31.232865,普陀区,国际连锁,1,3,9,19
B0J2GU4UPD,KUDDO COFFEE(鸿寿坊),西康路1143号鸿寿坊F1层,121.440872,31.240965,普陀区,独立/精品,1,12,25,48
B0J2VCFAPF,又山COFFEE(曹杨路店),曹杨路477号一层(曹杨路地铁站2号口步行190米),121.419391,31.236325,普陀区,独立/精品,1,6,17,22
B0FFJIW9RB,瑞幸咖啡(杰地大厦店),凯旋北路606号杰地大厦一层底商,121.418822,31.240598,普陀区,本土连锁,1,4,14,19
B0FFK6IQG1,luckin coffee 瑞幸咖啡(月星家居店),澳门路168号月星家居旁(江宁路地铁站1号口步行400米),121.445788,31.247347,普陀区,本土连锁,1,4,13,22
B0H0RRCT2H,M Stand(上海长风大悦城店),大渡河路196号长风大悦城L1层(商场外围南2门),121.394929,31.221903,普陀区,本土连锁,1,5,13,14
B0FFMEUFLC,Tims咖啡(金沙和美店),金沙江路2239弄1-42号夹层,121.366197,31.237279,普陀区,国际连锁,1,5,1,7
B0FFG8GB8X,唐朵咖啡(曹杨影城店),兰溪路125号曹杨影城3楼,121.406118,31.238665,普陀区,独立/精品,0,10,1,8
B0FFFALYZD,68度咖啡棋牌(梅川路店),梅川路1386号2楼,121.380359,31.244326,普陀区,独立/精品,0,5,3,18
B0IBULJHNM,Tims天好咖啡(LOVE大都会),曹杨路1698号A3地块1层125号,121.4067,31.254106,普陀区,国际连锁,1,4,9,18
B0GK4OR5DD,洋洋咖啡(中山北路店),中期大厦东南门西70米(镇坪路地铁站4号口步行180米),121.431491,31.24847,普陀区,独立/精品,1,3,10,10
B0FFFXQXCT,星巴克(巴黎春天店),长寿路155号巴黎春天百货F1层L110单元,121.441024,31.242595,普陀区,国际连锁,2,11,24,41
B00156GXOY,星巴克(中远两湾城店),中潭路71号(中潭路地铁站2号口步行320米),121.442632,31.252367,普陀区,国际连锁,1,4,3,13
B0FFKNWA7J,星巴克(新百安商场店),胶州路1055号1楼106-108室,121.43491,31.238994,普陀区,国际连锁,1,8,23,30
B0KR9B9XXH,星巴克臻选(月星环球港B1店),中山北路3300号月星环球港B1148-B1149,121.412757,31.23311,普陀区,国际连锁,1,4,16,15
B0FFJ7X0TV,星巴克(上海月星环球港店),中山北路3222号1层(金沙江路地铁站6号口步行480米),121.413162,31.234376,普陀区,国际连锁,1,4,14,19
B0I1VNQMPH,星巴克(梅川路店),梅川路1297号,121.379693,31.244298,普陀区,国际连锁,0,5,2,18
B001574PIJ,星巴克臻选(金沙广场店),祁连山南路619号金沙和美广场一层,121.36675,31.237258,普陀区,国际连锁,1,5,1,7
B00155QI8B,星巴克(长城大厦店),中山北路3018号长城弘基广场1层,121.415178,31.237678,普陀区,国际连锁,1,4,18,21
B0FFGCSIVU,星巴克中港汇店,"上海市普陀区长寿路828,846号",121.430348,31.235638,普陀区,国际连锁,1,6,9,19
B0J3JO430T,星巴克(鸿寿坊店),长寿路261号1层102室上海鸿寿坊店,121.439518,31.241297,普陀区,国际连锁,1,10,25,46
B0I1XRPHWN,星巴克臻选(上海高尚领域1F店),礼泉路719号1层L101号(真如地铁站1号口步行360米),121.407522,31.253872,普陀区,国际连锁,1,3,10,22
B0JG3ZVTTK,瑞幸咖啡(近铁城市广场店),真北路818号北区负二层N-B2-16-N号,121.382379,31.232878,普陀区,本土连锁,1,4,5,19
B0FFIKW2W6,星巴克(鸿运大厦店),武宁路503号1层102室(中宁路地铁站3号口步行270米),121.415373,31.244117,普陀区,国际连锁,2,2,5,9
B0HG75LQ99,瑞幸咖啡(长风VIA店),大渡河路508号海亮大厦A座,121.39364,31.222387,普陀区,本土连锁,1,6,14,16
B0HK57L6Y2,M Stand(上海大洋千树店),莫干山路600号大洋晶典商场W-L15单元(主大门),121.444475,31.248825,普陀区,本土连锁,0,4,11,21
B0FFMF4PYG,瑞幸咖啡(香溢花城店),石泉东路148号香溢花城底商,121.434802,31.25592,普陀区,本土连锁,0,6,4,8
B0J2PLC9HE,luckin coffee 瑞幸咖啡(新村路店),新村路478号(新村路地铁站1号口步行310米),121.426323,31.264863,普陀区,本土连锁,1,8,3,4
B0FFJMYIP8,星巴克(上海信泰中心店),大渡河路1428号地上一层T101铺位,121.396259,31.242792,普陀区,国际连锁,1,5,3,5
B0FFJBOK5O,瑞幸咖啡(绿洲中环中心店),金沙江路1628弄楼绿洲中环中心5号楼金逸影城一层大堂,121.379625,31.233975,普陀区,本土连锁,1,4,9,19
B0FFGSRNNO,星巴克(苏宁天御店),丹巴路99号苏宁天御国际广场B2座(云岭东路)16-1室,121.380746,31.223733,普陀区,国际连锁,0,3,5,8
B0JKSU0O41,瑞幸咖啡(桃源Π商业广场店),泸定路388号桃源π商场一层L1-39B号,121.388951,31.226298,普陀区,本土连锁,0,8,5,9
B0FFLF6CFS,瑞幸咖啡(电科大厦店),武宁路509号电科大厦一层大堂,121.413893,31.24464,普陀区,本土连锁,2,2,6,9
B0JGASFHL1,星巴克(上海真光路地铁站店),铜川路1862号1层11号商铺,121.384425,31.253425,普陀区,国际连锁,1,7,3,4
B0FFKSHAJZ,瑞幸咖啡(同普大厦店),同普路1220号同普大厦一层大堂,121.370357,31.232719,普陀区,本土连锁,0,8,6,8
B0FFK1V43X,瑞幸咖啡(长风嘉庭国际店),云岭东路391弄3号长风嘉庭国际一层大堂,121.38809,31.222293,普陀区,本土连锁,0,3,8,9
B0GKH72AJF,Tims咖啡(品尊国际中心店),岚皋路567号106室(岚皋路地铁站出入口步行220米),121.420348,31.256744,普陀区,国际连锁,1,4,3,15
B0JK1UHV4L,M Stand(上海环宇城MAX 1F店),铜川路699弄1号上海真如环宇城MAX一层L1019-2单元(近真华南路门),121.409867,31.250517,普陀区,本土连锁,1,4,9,14
B0JG4ZBISW,Peet's Coffee 皮爷咖啡(品尊国际公寓店),岚皋路583弄50号1楼(岚皋路地铁站出入口步行180米),121.420525,31.257225,普陀区,国际连锁,1,4,3,15
B0FFK64DL0,瑞幸咖啡(源达大厦店),长寿路360号源达大厦一层大堂,121.438917,31.241917,普陀区,本土连锁,1,10,24,41
B0FFFH9658,星巴克臻选(上海近铁城市广场南座店),真北路788号近铁城市广场南南区一楼S-F1-01-A,121.380418,31.231755,普陀区,国际连锁,1,4,11,19
B0H17P739F,Tims咖啡(桃浦星品荟店),古浪路406号-4121楼A126,121.385263,31.283587,普陀区,国际连锁,0,3,0,2
B0FFHDSC8C,星巴克(近铁城市广场店),真北路818号近铁城市广场北区B2(真北路地铁站1号口旁),121.38237,31.232721,普陀区,国际连锁,1,4,5,19
B0K35BAC6U,库迪咖啡(长寿旭辉里店),常德路与新会路交叉口北80米(长寿路地铁站出入口旁),121.438797,31.239968,普陀区,本土连锁,1,10,25,47
B0LDTLR712,星巴克(118广场店),金沙江路1685号-4区星巴克咖啡(金字塔建筑),121.378306,31.232304,普陀区,国际连锁,1,4,11,19
B0J3276AQ0,BWT珀德水塔咖啡,莫干山路50号上海M50创意园(西北角),121.448981,31.248617,普陀区,独立/精品,0,7,21,21
B0LBSCJSIS,luckin coffee 瑞幸咖啡(上海环宇城MAX店),南郑路与曹杨路交叉口东120米,121.40906,31.248949,普陀区,本土连锁,1,2,7,13
B0FFGDR1GX,星巴克(白丽广场店),武威路1118号121、122单元(白丽广场中心),121.350006,31.281877,普陀区,国际连锁,1,15,2,6
B0G2XGJSLF,星巴克(上海普陀绿地缤纷城店),曹杨路2033号绿地缤纷城1F层,121.404885,31.256799,普陀区,国际连锁,0,4,6,11
B0HKJBOMFX,% Arabica阿拉比卡咖啡(大洋千树店),莫干山路600号W-0103,121.445644,31.249073,普陀区,国际连锁,0,2,11,18
B0FFHPMOXC,星巴克(我格广场店),武宁路101号我格广场F1层,121.423337,31.238011,普陀区,国际连锁,0,3,11,7
B0LG6ZCU9U,Peet's Coffee皮爷咖啡(中环百联店),真光路与梅川路交叉口东北240米,121.382835,31.245492,普陀区,国际连锁,0,3,3,16
B0GD343269,瑞幸咖啡(中环百联店),真光路1288号中环百联购物中心一层B区,121.384412,31.245902,普陀区,本土连锁,0,3,3,14
B0IU1R3OH2,tuan bakery+cafe(品尊店),岚皋路583弄28号(岚皋路地铁站出入口步行200米),121.42083,31.257375,普陀区,独立/精品,1,5,3,15
B0GKJO0EJ0,ELEFANCO醒象咖啡(音乐广场店),长寿路104号(江宁路地铁站4号口步行60米),121.443305,31.244577,普陀区,独立/精品,1,11,21,35
B0FFLKHEJM,星巴克(融创香溢花城店),石泉东路286号香溢花城1层,121.43157,31.254229,普陀区,国际连锁,0,6,11,12
B0FFH349QK,星巴克(平高国际广场店),安远路108号平高国际广场1层01室,121.446281,31.241851,普陀区,国际连锁,1,11,14,27
B0G35RY3TD,星巴克臻选(上海浙铁绿城桃源派店),泸定路388号桃源π商业广场1F层,121.388413,31.227356,普陀区,国际连锁,0,7,4,10
B0FFHWEDWJ,星巴克(枣阳路店),金沙江路588号,121.401687,31.232323,普陀区,国际连锁,0,8,3,4
B0FFJ3TM7V,星巴克(真北华润万家店),铜川路1688号第一层L1026单元,121.389109,31.252337,普陀区,国际连锁,1,6,5,6
B0FFK9DQ1W,瑞幸咖啡(真如铁三角科技园店),真如镇绥德路2弄1号一层101A室,121.383005,31.263775,普陀区,本土连锁,1,4,1,1
B0GRPOO26B,星巴克(中山北路店),中山北路2143号1幢104室,121.428876,31.247011,普陀区,国际连锁,1,4,4,7
B00156GXPF,星巴克(品尊国际广场店),铜川路58弄21-22号品尊国际广场1层,121.41998,31.25609,普陀区,国际连锁,1,3,3,14
B0J0JSGYFV,sorrydog,光复西路165号pidan在河边一楼,121.432977,31.24574,普陀区,独立/精品,1,5,5,6
B001572D66,Costa Coffee(上海万里家乐福店),新村路1500号1楼,121.41062,31.267227,普陀区,国际连锁,0,7,7,14
B0FFJGFOAH,星巴克(中环百联3F店),真光路1288号百联购物广场1层A-L101,121.383779,31.245219,普陀区,国际连锁,0,3,3,15
B0FFKT94AD,瑞幸咖啡(上海红星美凯龙店),真北路1108号红星美凯龙南馆负一层,121.386675,31.238225,普陀区,本土连锁,0,4,7,7
B0JAL5AJKR,星巴克(永乐文化广场店),宜川路300号2栋1层1-05,121.437805,31.262159,普陀区,国际连锁,0,5,1,4
B0G136Y31A,Manner Coffee(星方汇店),长寿路1118号星方汇1层F106B,121.427462,31.230512,普陀区,本土连锁,1,8,12,19
B0JDZ5700B,NOWWA挪瓦咖啡(近铁广场店),真北路788号南区B2层S-B2-A(真北路地铁站4号口旁),121.381602,31.231893,普陀区,本土连锁,1,4,11,19
B0HRC5LR8K,鎏咖啡Liu·coffee(吉镇路店),吉镇路76号,121.369949,31.237814,普陀区,独立/精品,1,6,1,6
B0J6PC5VXT,nodcafe(M50创意园),莫干山路50号(M50创意园区)22号楼3楼,121.449998,31.24789,普陀区,独立/精品,0,6,24,21
B0J2GUHSOT,GentleMaker(鸿寿坊店),西康路1143号鸿寿坊F1层,121.440685,31.240785,普陀区,独立/精品,1,12,26,50
B0JAL54VKW,星巴克(西部秀苑店),梅川路147号-102室,121.401183,31.238858,普陀区,国际连锁,0,8,1,6
B0FFLQ9MEM,HANA COFFEE(长寿苑店),长寿路467号(长寿路地铁站7号口步行240米),121.436329,31.238516,普陀区,独立/精品,1,9,22,34
B00155QDWI,Costa Coffee(上海我格广场2店),武宁路99号(曹杨路地铁站9号口步行160米),121.423714,31.237717,普陀区,国际连锁,0,3,12,7
B0KRBXYAPI,Peet's Coffee 皮爷咖啡(环宇城店),铜川路699弄1号上海真如环宇城MAX L1层,121.410072,31.25071,普陀区,国际连锁,1,4,9,15
B0GKNP5CPO,Manner Coffee(上海月星环球港店),月星环球港(金沙江路地铁站6号口旁),121.411609,31.231502,普陀区,本土连锁,1,7,18,18
B0G1BK8E8X,LAVAZZA拉瓦萨咖啡(上海月星环球店),中山北路3300号环球港一层L1160,121.412829,31.23299,普陀区,国际连锁,1,4,16,15
B0FFK8ZJAG,瑞幸咖啡(上海星光耀广场店),曹杨路1888弄20号星光耀广场一层119-2室,121.406478,31.256607,普陀区,本土连锁,0,4,8,13
B0G0ACX0YW,Manner Coffee(长风大悦城店),大渡河路196号长风大悦城L1层,121.394752,31.223017,普陀区,本土连锁,1,6,14,17
B0H3JH6HFW,M Stand(上海长寿旭辉里店),长寿路333号长寿•旭辉里下沉式广场B106奥乐齐超市旁,121.438579,31.240279,普陀区,本土连锁,1,9,24,46
B0I3VMC4EG,举茗邑·茶室 LUXE TEA(洲际旗下大华长风华邑酒店),大渡河路388弄1号上海大华长风华邑酒店1楼,121.394561,31.224542,普陀区,独立/精品,1,6,14,15
B0FFIJGT5M,瑞幸咖啡(热浪荟健身清水湾店),凯旋北路1495号热浪荟健身房一层大堂,121.412568,31.229296,普陀区,本土连锁,1,5,15,13
B0KUKH5OHA,LE PARLOR,同普路260号宸嘉·嘉佰道,121.392042,31.228588,普陀区,独立/精品,1,9,6,14
B0M6DH7I5V,上海大都会海逸酒店·Cafe Metro,礼泉路689弄55号(大都会海逸酒店1楼),121.408107,31.253067,普陀区,独立/精品,1,3,11,17
B0I3V7GCJ9,瑞幸咖啡(梅川路步行街店),梅川路1321号一层A室,121.378479,31.244674,普陀区,本土连锁,0,4,2,15
B0G2K9VIYO,Manner Coffee(近铁城市广场店),"金沙江路1518号近铁广场北区,B2层(真北路地铁站1号口步行60米)",121.382193,31.232926,普陀区,本土连锁,1,3,5,19
B0H33UVXPN,瑞幸咖啡(旭辉里店),长寿路333号旭辉企业大厦负一层B110-3室,121.438614,31.240164,普陀区,本土连锁,1,9,24,47
B0FFKPHA2R,瑞幸咖啡(西部大厦店),长寿路767号西部大厦一层大堂,121.432561,31.236697,普陀区,本土连锁,1,8,13,23
B0I1OACQ0Q,DAYBREAKER COFFEE(新会苑店),安远路494号一层(长寿路地铁站5号口步行400米),121.438217,31.237306,普陀区,独立/精品,1,10,22,37
B0J1A961BK,库迪咖啡(曹杨路店),曹杨路746号沿街商铺(近枫桥路地铁站1号口步行200米),121.413862,31.240447,普陀区,本土连锁,2,7,9,19
B0HBLRCXI8,星巴克(上海沁和坊店),丹巴路382号一层的101-1、101-2单元,121.383569,31.227619,普陀区,国际连锁,0,6,4,5
B0FFJFX0BG,瑞幸咖啡(春之声大厦店),中山北路3323号一层A-1号,121.411366,31.234026,普陀区,本土连锁,1,6,15,16
B0FFM7KJWE,瑞幸咖啡(中瑞商务大厦店),中山北路2438号中瑞商务大厦一层大堂,121.42452,31.24396,普陀区,本土连锁,0,3,2,6
B0KBRLVQ2M,luckin coffee 瑞幸咖啡(金沙江小区店),金沙江路65弄1-57号金沙江小区,121.407549,31.231342,普陀区,本土连锁,0,6,9,8
B0I6B5T5JB,Manner Coffee(天安千树 大洋晶典店),莫干山路600号天安千树大洋晶典F1层,121.445537,31.248909,普陀区,本土连锁,0,3,11,18
B0J6A19VMZ,Manner Coffee(上海长寿旭辉里店),长寿路333号旭辉里B2层(长寿路地铁站出4号口左手边),121.438604,31.240149,普陀区,本土连锁,1,9,24,47
B0I2AHNDEP,星巴克(桃浦智创城店),真南路1199弄5号101-A室,121.374897,31.270048,普陀区,国际连锁,1,5,8,12
B0FFKO0KCO,星巴克(上海跨国采购中心店),云岭东路235号1层101单元,121.392394,31.22239,普陀区,国际连锁,1,6,13,16
B0L3XZ0YCJ,BeanStar比星咖啡(上海天地科技园店),真北路2653号天地科技园10幢比星咖啡,121.408646,31.250336,普陀区,本土连锁,1,5,8,15
B0FFLED00Z,瑞幸咖啡(中鑫企业广场店),武威路88弄19号中鑫企业广场一层103室,121.377625,31.278425,普陀区,本土连锁,0,3,0,3
B0KGVOG488,星巴克(长寿路店),长寿路街道常德路1229号(长寿路地铁站7号口步行150米),121.436898,31.239262,普陀区,国际连锁,1,8,20,34
B0JRFXXHJB,库迪咖啡(长风VIA店),大渡河路452号长风VIA商场地下1层1-06C号(711便利店北侧),121.394575,31.226025,普陀区,本土连锁,1,9,14,16
B0I1CCE6V2,星巴克(上海品尊国际广场B1店),铜川路26号地下一层11-3号和11-6号,121.421117,31.256027,普陀区,国际连锁,1,6,4,14
B0KA7ZWXXT,瑞幸咖啡(友力国际大厦店),江宁路与新会路交叉口北80米,121.444437,31.243578,普陀区,本土连锁,1,11,18,32
B0LBYULVV5,肯悦咖啡大渡河路店,金沙江路960号一层1-1和二层2-1号单元,121.394858,31.232095,普陀区,独立/精品,1,9,3,8
B0LK6XMEHD,华大科技园星巴克,金沙江路938号下沉式广场13地铁大渡河路1口,121.394625,31.232675,普陀区,国际连锁,1,7,5,9
B0JRYD5IXW,瑞幸咖啡(李子园商务区店),交通路4697号李子园商务区底商,121.390483,31.267693,普陀区,本土连锁,1,5,4,5
B0L1HOZEKV,星巴克(星邻·生活荟店),上海市普陀区桃浦路328号地上1层L1-08单元,121.394339,31.260211,普陀区,国际连锁,0,3,4,5
B0J3MCKEEW,库迪咖啡(上海信泰中心店),大渡河路1428号信泰中心商场B1层(全家便利店西侧扶梯下行),121.39583,31.243166,普陀区,本土连锁,1,5,3,5
B0JDXO8OTE,瑞幸咖啡(中远两湾城店),中潭路65号中潭一哩底商(中潭路地铁站2号口步行350米),121.442837,31.252106,普陀区,本土连锁,1,5,4,13
B0JBYUX2KF,瑞幸咖啡(远洋星帆广场店),长寿路1188号一层L110-1室,121.427395,31.230528,普陀区,本土连锁,1,8,12,19
B0J02GE378,瑞幸咖啡(普陀胶州路店),胶州路940号底商(长寿路地铁站6号口步行430米),121.437869,31.237247,普陀区,本土连锁,1,10,22,35
B0J6GSG8JJ,瑞幸咖啡(新曹杨商务区店),长征镇金沙江路972号一层109室,121.394775,31.232825,普陀区,本土连锁,1,7,5,9
B0HR6B7EGA,星巴克(上海家乐福万里店),万里街道新村路1500号1层11单元,121.410785,31.268112,普陀区,国际连锁,0,7,8,18
B0JDOCFGZ3,coffee date(苏河汇店),光复西路1107号苏河汇(隆德路地铁站3号口步行240米),121.422716,31.228264,普陀区,独立/精品,1,5,2,7
B0FFKT3H7L,瑞幸咖啡(天地软件园店),中江路879弄上海天地软件园23号一层,121.389699,31.233298,普陀区,本土连锁,1,4,5,10
B0JKSMYY3M,瑞幸咖啡(豪浦广场店),长寿路892号豪浦广场底商(武宁路地铁站1号口旁),121.429864,31.234315,普陀区,本土连锁,1,8,7,19
B0H0OU03AQ,瑞幸咖啡(北巷小区店),怒江北路368号北巷小区底商,121.389925,31.236275,普陀区,本土连锁,0,4,7,8
B0FFH9GSJE,星巴克(上海曹杨路地铁站店),长寿路街道曹杨路648号(曹杨路地铁站出入口步行160米),121.416717,31.238991,普陀区,国际连锁,1,4,15,18
B0L1S5PZF7,代数学家algebraist(上海旭辉里店),长寿路333号旭辉企业大厦一楼大堂,121.438872,31.240144,普陀区,本土连锁,1,10,25,46
B0J6YC6MW5,LAVAZZA拉瓦萨咖啡(上海近铁店),真北路788号近铁城市广场地下二层S-B2-01-E商铺,121.3817,31.232492,普陀区,国际连锁,1,4,11,19
B0G064LJOQ,Manner Coffee(品尊国际公寓店),岚皋路583弄66号-2(岚皋路地铁站出入口步行200米),121.420343,31.257186,普陀区,本土连锁,1,4,3,15
B0J1US5WRD,星巴克(西部乐巢·中岚居店),岚皋路125号1层上海西部乐巢中岚居店,121.425025,31.247775,普陀区,国际连锁,1,4,2,4
B0FFLF69YW,瑞幸咖啡(绿地和创大厦店),曹杨路450号绿地和创大厦负一层创食季美食广场,121.419803,31.23699,普陀区,本土连锁,1,7,18,22
B0J09HOLUW,瑞幸咖啡(白丽生活广场店),武威路1118号白丽生活广场112号底商,121.349975,31.282025,普陀区,本土连锁,1,15,2,6
